_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg,tsne_2d_x,tsne_2d_y,tsne_3d_x,tsne_3d_y,tsne_3d_z
67533c6e7a2ac5f7e09af035,052ceb8976695342,Chase Gormley,"6' 3""",265 lbs.,,Orthodox,,14,6,0,3.6,0.42,6.03,0.44,3.12,0.42,0.0,1.0,-18.064817,8.423405,2.1533635,4.981476,12.3849535
67533c6e7a2ac5f7e09af03a,dee294e9717012c2,Malcolm Gordon,"5' 7""",125 lbs.,"71""",Switch,"May 19, 1990",14,8,0,2.5,0.45,2.0,0.43,1.72,0.35,0.26,1.0,-3.8554251,8.323512,1.7672265,1.4552882,4.576458
67533c6e7a2ac5f7e09af037,803bebcfb6d6f506,Alex Gorgees,"6' 2""",155 lbs.,"74""",Switch,"Aug 11, 1995",6,1,0,0.67,0.32,2.27,0.38,0.0,0.0,0.54,0.0,-12.371218,-23.873451,-8.424322,-9.167765,-0.029835217
67533c6e7a2ac5f7e09af039,68c4ca70067bf282,Tebaris Gordon,"6' 1""",265 lbs.,,Orthodox,"Jul 19, 1988",3,1,0,3.53,0.16,49.41,0.22,0.0,0.0,0.0,0.0,-22.588797,-56.254898,-7.8385253,-17.815792,12.38603
67533c6e7a2ac5f7e09af038,147e70aa6cc48cfc,Tresean Gore,"6' 0""",185 lbs.,"75""",Switch,"Jun 21, 1994",6,2,0,3.0,0.54,5.88,0.47,3.46,0.75,0.83,1.7,15.045018,33.073353,7.502625,9.744563,1.6462349
67533c6e7a2ac5f7e09af036,c10eb2f12c489f6d,Tim Gorman,"5' 5""",135 lbs.,,Southpaw,"Apr 29, 1983",9,4,0,2.73,0.31,5.57,0.46,1.0,0.09,0.33,0.0,3.8173165,-15.314221,3.7751582,-8.958822,4.000248
67533c6e7a2ac5f7e09aefd2,13104eaed3ae96c3,Young Sam Jung,"5' 8""",139 lbs.,,Orthodox,"Oct 27, 1985",4,8,0,0.53,0.09,2.79,0.63,0.0,0.0,0.0,2.0,-28.222761,25.445393,-9.605216,4.7701845,8.191999
67533c6e7a2ac5f7e09af03c,7026eca45f65377b,Jared Gordon,"5' 9""",155 lbs.,"68""",Orthodox,"Sep 06, 1988",20,7,0,5.75,0.55,3.97,0.56,1.78,0.31,0.62,0.0,42.224033,-9.833859,14.099701,-6.7087197,-1.8360101
67533c6e7a2ac5f7e09af03e,279093302a6f44b3,Gerard Gordeau,"6' 5""",216 lbs.,,Orthodox,"Mar 30, 1959",2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.634636,10.39253,-14.544407,4.288611,-10.692466
67533c6e7a2ac5f7e09af03f,c730a0be691dc081,Jared Gooden,"6' 0""",170 lbs.,"77""",Orthodox,"Dec 05, 1993",23,10,0,4.4,0.48,6.74,0.45,0.91,0.45,0.65,0.4,41.772343,-21.064756,14.101311,-9.180674,-1.1970717
67533c6e7a2ac5f7e09af042,4e0692ad070976e4,Lyman Good,"6' 0""",170 lbs.,"74""",Orthodox,"May 26, 1985",21,6,0,5.34,0.48,4.01,0.63,0.27,1.0,0.75,0.0,37.252243,53.044815,9.027528,19.13675,-5.860898
67533c6e7a2ac5f7e09af043,4f1a48f4e6ffb007,Jennifer Gonzalez,"5' 2""",125 lbs.,,,"Mar 22, 1986",13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af044,de47c33e48b0ce38,Mikey Gonzalez,"5' 11""",155 lbs.,"74""",Orthodox,"Aug 13, 1985",7,2,0,0.91,0.16,14.55,0.11,0.0,0.0,0.0,0.0,-25.643192,-51.32995,-9.569553,-14.678231,10.831274
67533c6e7a2ac5f7e09af045,a2ccf35a88346a91,Erick Gonzalez,"5' 11""",155 lbs.,"75""",Orthodox,"Jan 20, 1992",14,8,0,2.4,0.36,8.08,0.4,6.0,0.55,0.5,0.0,6.96349,39.024952,9.430952,9.744902,7.2959824
67533c6e7a2ac5f7e09af046,ff175a137b395e2b,Jorge Gonzalez,"6' 2""",205 lbs.,"76""",Orthodox,"Feb 29, 1984",16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af04a,8a304bfd6bf04a57,Demetrious Johnson,"5' 3""",125 lbs.,"66""",Orthodox,"Aug 13, 1986",27,3,1,3.43,0.54,1.66,0.67,3.35,0.56,0.65,0.5,32.51099,27.682503,8.922413,8.275964,-3.1756544
67533c6e7a2ac5f7e09af047,1ebdcb7488d0ebee,Pearl Gonzalez,"5' 4""",115 lbs.,,Orthodox,"Aug 12, 1986",6,3,0,2.23,0.37,4.07,0.57,1.04,0.11,0.0,0.5,-25.336487,5.230792,-3.9629178,1.9584197,8.883575
67533c6e7a2ac5f7e09af049,633a45d131192ffe,Kajan Johnson,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 21, 1984",23,13,1,2.47,0.42,1.59,0.64,1.54,0.37,0.62,0.2,20.623388,15.901583,4.81508,3.6038165,-4.810019
67533c6e7a2ac5f7e09af04e,fa2fca260beeb9c0,Ricky Johnson,"5' 8""",145 lbs.,,Orthodox,,10,6,0,1.83,0.25,6.3,0.36,0.0,0.0,0.0,0.0,-27.860657,-40.3588,-10.141267,-9.383715,10.5340805
67533c6e7a2ac5f7e09af04d,e6c5908910cc26e4,Lavar Johnson,"6' 4""",240 lbs.,"82""",Orthodox,"Jun 11, 1977",18,10,0,5.39,0.55,2.54,0.55,0.61,0.66,0.54,0.6,50.563213,-11.338392,16.318037,-7.8009067,-4.586597
67533c6e7a2ac5f7e09af04c,511e82663651438d,Michael Johnson,"5' 10""",155 lbs.,"73""",Southpaw,"Jun 04, 1986",23,19,0,4.27,0.39,3.83,0.57,0.62,0.41,0.81,0.0,33.489655,-14.805102,8.662965,-6.0921893,-7.1065154
67533c6e7a2ac5f7e09af050,ec52462a1b41f714,Brett Johns,"5' 7""",135 lbs.,"71""",Orthodox,"Feb 21, 1992",17,2,0,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,13.044289,36.115234,8.372738,9.67446,4.4671454
67533c6e7a2ac5f7e09af04b,3641a0d117e9bc6c,Tony Johnson,"6' 2""",205 lbs.,"76""",Orthodox,"May 02, 1983",7,2,0,4.0,0.92,3.67,0.22,0.0,0.0,0.9,0.0,16.369465,-41.09471,-1.6109427,-20.593418,-1.1354411
67533c6e7a2ac5f7e09af052,46e0d677f91bacc0,Miles Johns,"5' 7""",145 lbs.,"66""",Orthodox,"Mar 30, 1994",15,2,0,3.28,0.47,2.54,0.69,1.02,0.2,0.85,0.0,22.45013,-8.505672,5.206697,-2.8994884,-10.048473
67533c6e7a2ac5f7e09af051,322a56923b396b4d,DaMarques Johnson,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 28, 1982",15,15,0,2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,-11.43714,13.197875,1.1234769,3.2529483,7.742819
67533c6e7a2ac5f7e09af057,6e0e977beb909837,Sung Bin Jo,"6' 0""",145 lbs.,"72""",Orthodox,"Jul 17, 1992",9,1,0,1.4,0.33,2.67,0.51,1.0,0.33,0.83,1.0,11.760492,-2.1358235,0.5368563,1.6276388,-8.771112
67533c6e7a2ac5f7e09af055,365fee2da473b177,Anthony Johnson,"6' 2""",205 lbs.,"78""",Orthodox,"Mar 06, 1984",22,6,0,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,33.071445,26.69136,9.392337,7.881337,-3.6843235
67533c6e7a2ac5f7e09af05d,8677e67a75d65b8e,Baergeng Jieleyisi,"5' 9""",135 lbs.,"70""",Orthodox,"Nov 24, 1995",18,6,0,1.75,0.38,2.3,0.48,1.65,0.75,0.73,0.3,32.864166,21.788242,8.477106,6.8295307,-8.429324
67533c6e7a2ac5f7e09af064,e45cfa47f504033a,Jason Gonzalez,"6' 2""",155 lbs.,"74""",Southpaw,"Feb 28, 1990",11,5,0,3.06,0.39,3.13,0.58,0.0,0.0,0.3,1.0,-17.196787,-11.970651,-6.6811857,-2.8038592,1.0632716
67533c6e7a2ac5f7e09af063,aec273fcb765330d,Kyle Jensen,"5' 9""",170 lbs.,,Orthodox,"Jul 20, 1979",4,11,2,0.0,0.0,0.92,0.6,6.92,1.0,0.0,6.9,-17.11289,38.579655,-6.985193,13.871656,5.6725097
67533c6e7a2ac5f7e09af061,aae99701b21554e4,Ryan Jensen,"6' 1""",185 lbs.,"76""",Orthodox,"Sep 20, 1977",21,8,0,2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,-0.47180182,22.369123,-1.1391412,9.844806,-0.8577422
67533c6e7a2ac5f7e09af05e,b9e871af730f826c,Ronald Jhun,"5' 11""",170 lbs.,,Orthodox,"Sep 21, 1970",24,26,2,1.45,0.57,3.01,0.5,1.81,1.0,1.0,0.0,33.494907,45.70566,8.423829,15.45558,-6.2271175
67533c6e7a2ac5f7e09af060,24174a3f44ce8e03,Chan-Mi Jeon,"5' 5""",115 lbs.,,Orthodox,"Aug 28, 1997",5,2,0,6.23,0.31,7.77,0.55,0.0,0.0,0.0,0.0,-13.661326,-50.630215,-3.6679938,-13.6916895,13.005567
67533c6e7a2ac5f7e09af070,b4880ef2f838d4e1,Silvana Gomez Juarez,"5' 3""",115 lbs.,"65""",Orthodox,"Dec 06, 1984",11,5,0,4.26,0.32,4.04,0.61,0.0,0.0,0.3,0.0,-0.45637327,-34.47247,0.74872994,-10.445277,4.6557326
67533c6e7a2ac5f7e09af06c,270b89c00ef0c55c,Gabriel Gonzaga,"6' 2""",242 lbs.,"76""",Orthodox,"May 18, 1979",17,11,0,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,16.8334,24.93396,2.7131152,6.912341,-3.0481784
67533c6e7a2ac5f7e09af06a,e1d40e8782d80bc2,William Gomis,"6' 0""",145 lbs.,"73""",Southpaw,"Jun 13, 1997",14,2,0,2.69,0.5,1.6,0.71,0.78,0.37,0.7,0.5,30.08597,7.4490895,6.040236,0.52157044,-4.79605
67533c6e7a2ac5f7e09af06b,b2acebbef8da14ea,Akihiro Gono,"5' 7""",170 lbs.,"68""",Switch,"Oct 07, 1974",35,21,8,2.18,0.48,2.67,0.63,1.01,0.84,0.46,0.5,29.852709,54.35005,5.5624056,18.621199,-3.8797452
67533c6e7a2ac5f7e09af05a,a5c53b3ddb31cc7d,Art Jimmerson,"6' 1""",196 lbs.,,Orthodox,"Aug 04, 1963",0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af067,69c071bc2621e8b0,Fabian Gonzalez,"5' 10""",135 lbs.,,,,2,1,0,3.9,0.48,4.39,0.51,0.0,0.0,0.66,0.0,2.6260703,-39.67455,-0.8531814,-12.4178,0.5067973
67533c6e7a2ac5f7e09af071,513e84bfe65ff509,Luis Gomez,"5' 7""",145 lbs.,"68""",Orthodox,"Jan 28, 1995",4,1,0,1.57,0.33,4.03,0.55,4.48,0.5,0.33,0.0,3.5986073,39.357525,4.4519167,9.610369,6.2845044
67533c6e7a2ac5f7e09af068,be5aab761c40ef35,Fernando Gonzalez,"5' 9""",170 lbs.,"68""",Southpaw,"Sep 15, 1983",26,14,0,4.47,0.47,4.03,0.65,0.86,0.33,0.43,1.4,13.634238,1.3467872,8.6152725,-1.5804687,5.551324
67533c6e7a2ac5f7e09af072,1e35aa8955794580,Ulysses Gomez,"5' 6""",125 lbs.,,Orthodox,"May 25, 1983",9,5,0,2.72,0.25,3.57,0.68,0.0,0.0,0.0,0.0,-25.371597,-29.433956,-7.4881406,-3.9757972,12.653304
67533c6e7a2ac5f7e09af06f,3a28e1e641366308,Joey Gomez,"5' 10""",155 lbs.,"71""",Orthodox,"Aug 29, 1989",7,1,0,3.73,0.49,3.33,0.5,2.0,0.28,0.0,0.0,-14.362123,8.322611,1.3469509,2.285861,10.857771
67533c6e7a2ac5f7e09af05c,bc3ec52ef70fc155,Ryan Jimmo,"6' 1""",205 lbs.,"73""",Orthodox,"Nov 27, 1981",19,5,0,3.12,0.66,2.77,0.46,0.45,0.28,0.87,0.0,30.262934,-8.466879,6.606957,-6.2150493,-4.3130603
67533c6e7a2ac5f7e09af056,2a4200ead401a9ce,Carls John De Tomas,"5' 5""",125 lbs.,"71""",Southpaw,"Aug 28, 1996",6,2,0,1.74,0.37,3.93,0.44,1.37,0.33,0.66,0.0,12.318359,-11.407559,-1.0126424,-0.69769317,-6.4261513
67533c6e7a2ac5f7e09af059,4eccb78d628b2238,Jinensibieke Asikeerbai,"5' 6""",155 lbs.,"69""",Orthodox,"Jul 10, 1988",36,11,0,2.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,-23.324636,-49.677418,-7.5508757,-13.556084,9.310947
67533c6e7a2ac5f7e09af054,a8fa0c4e95512806,Phil Johns,"5' 2""",170 lbs.,,Southpaw,"Oct 22, 1968",30,14,1,1.2,0.66,1.8,0.5,0.0,0.0,0.5,0.0,-4.8778563,-23.174387,-4.0853853,-7.3553743,0.09358535
67533c6e7a2ac5f7e09af069,94535f76f43b466a,Justin Gonzales,"5' 9""",145 lbs.,"72""",Orthodox,"Apr 28, 1991",6,0,0,6.67,0.8,0.87,0.43,14.0,0.73,1.0,0.0,0.8750844,51.770504,7.943384,15.107369,5.38978
67533c6e7a2ac5f7e09af065,2ff2e6e5abea3e53,Lewis Gonzalez,"5' 10""",170 lbs.,,Orthodox,"Sep 19, 1987",11,3,0,1.4,0.37,1.87,0.41,2.0,0.33,0.62,0.0,1.6479114,-1.581791,-0.31831828,1.7785413,-4.8934846
67533c6e7a2ac5f7e09af066,28d8638ea0a71908,Nick Gonzalez,"5' 6""",155 lbs.,,Orthodox,"Mar 03, 1981",17,12,0,0.59,0.2,2.35,0.33,0.0,0.0,0.5,0.0,-13.775947,-23.680105,-9.225004,-9.497365,-0.6904912
67533c6e7a2ac5f7e09af06d,e90f4291f93708e6,Edson Gomez,"5' 8""",170 lbs.,"69""",Switch,"Feb 23, 1991",6,2,0,2.66,0.32,8.78,0.45,0.0,0.0,0.0,0.0,-23.828085,-44.889782,-8.183681,-11.243782,12.278256
67533c6e7a2ac5f7e09af06e,3be081c29bf734d9,Takanori Gomi,"5' 7""",155 lbs.,"70""",Southpaw,"Sep 22, 1978",35,14,0,3.81,0.41,3.52,0.6,1.23,0.65,0.63,0.8,42.454147,12.932821,13.730957,0.79498684,-5.5202417
67533c6e7a2ac5f7e09af058,c14a683dac2ebc4c,Jiniushiyue,"5' 6""",125 lbs.,"68""",Southpaw,"Dec 09, 2000",13,4,0,3.0,0.41,2.71,0.5,0.79,0.28,0.75,0.0,19.983135,-10.936797,3.551011,-2.9106457,-6.5179896
67533c6e7a2ac5f7e09af062,ad047e3073a775f3,Steve Jennum,"5' 10""",215 lbs.,,Orthodox,,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af05f,6b5b9be990774f0e,Maciej Jewtuszko,"6' 0""",155 lbs.,,Southpaw,"Jan 31, 1981",12,3,0,2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,-14.416519,-12.192455,-5.530227,-4.50659,-0.5810312
67533c6e7a2ac5f7e09af073,0778f94eb5d588a5,Joey Gomez,"5' 10""",135 lbs.,"73""",Orthodox,"Jul 21, 1986",6,2,0,2.44,0.28,4.46,0.55,0.62,1.0,0.5,0.0,27.822954,52.30901,4.664769,17.605612,-3.40718
67533c6e7a2ac5f7e09af076,a0a680fe2f6cc8e6,Frank Gomez,"5' 10""",135 lbs.,"67""",Orthodox,"Mar 31, 1986",10,6,0,1.52,0.48,0.79,0.66,1.14,0.6,0.7,0.8,15.294537,14.17702,7.855464,4.511104,-2.2321713
67533c6e7a2ac5f7e09af077,af1e5c64b8663aa0,Sergio Gomez,"5' 6""",155 lbs.,,Orthodox,"Apr 29, 1982",10,3,0,1.5,0.42,1.16,0.56,2.57,0.66,0.31,0.0,0.5549815,33.078,1.8021456,11.306876,0.77455866
67533c6e7a2ac5f7e09af079,ac29d508d78384c9,Marcelo Golm,"6' 3""",249 lbs.,"75""",Orthodox,"Sep 15, 1992",6,3,0,4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5,48.696747,-8.752889,8.552651,-9.430345,-5.987506
67533c6e7a2ac5f7e09af078,cffb87059e645bd1,Denise Gomes,"5' 2""",115 lbs.,"63""",Orthodox,"Dec 30, 1999",10,3,0,4.55,0.5,3.11,0.51,0.72,0.25,0.67,0.9,36.240185,-20.333822,9.573742,-4.9797306,-2.0270736
67533c6e7a2ac5f7e09af080,8e5d953bdb9ae5e7,Loopy Godinez,"5' 2""",115 lbs.,"61""",Orthodox,"Sep 06, 1993",12,5,0,4.16,0.48,3.69,0.63,2.95,0.47,0.81,1.0,45.37605,4.3286576,13.176723,7.9203615,-0.34341148
67533c6e7a2ac5f7e09af07a,26e3f3928b1891d9,Hannah Goldy,"5' 4""",115 lbs.,"61""",Orthodox,"May 18, 1992",6,4,0,5.19,0.47,4.67,0.5,0.66,0.12,0.54,0.2,34.507046,-26.84084,10.510852,-11.381457,1.4756693
67533c6e7a2ac5f7e09af082,ad56b3f00ca38dfd,Mark Godbeer,"6' 4""",240 lbs.,"77""",Orthodox,"Nov 22, 1983",13,4,0,3.97,0.53,3.3,0.54,0.0,0.0,0.28,0.0,-2.9723806,-38.20513,-1.2849891,-10.325498,3.3876228
67533c6e7a2ac5f7e09af081,bd85ca0bb4f26cfc,Clint Godfrey,"5' 6""",135 lbs.,,Southpaw,"Oct 21, 1982",13,3,0,0.57,0.31,0.96,0.65,0.85,0.25,0.5,0.0,-6.0420637,-9.532267,-2.3674803,2.1852603,-1.0657424
67533c6e7a2ac5f7e09af07c,5d1636b6c1688502,Amiran Gogoladze,"6' 1""",170 lbs.,"74""",Switch,"Dec 09, 1997",14,3,0,1.64,0.66,0.82,0.0,0.0,0.0,0.0,0.0,-26.932095,-14.563681,-8.378192,-8.579785,5.183254
67533c6e7a2ac5f7e09af07f,fa07345cc9db5cc9,Billy Ray Goff,"5' 10""",170 lbs.,"72""",Switch,"Jun 18, 1998",9,3,0,8.56,0.46,5.71,0.59,2.01,0.17,1.0,0.0,40.88878,-31.26595,12.723959,-14.769879,-2.7788768
67533c6e7a2ac5f7e09af085,6a8928652fc01bee,Brandon Jenkins,"6' 0""",155 lbs.,"71""",Switch,"Sep 30, 1991",15,9,0,2.93,0.41,8.05,0.33,0.0,0.0,0.27,0.0,-16.090294,-37.977665,-9.46727,-12.894794,6.005072
67533c6e7a2ac5f7e09af07d,e62b36885ecdac27,Allan Goes,"6' 0""",205 lbs.,,Orthodox,"Apr 20, 1971",10,5,2,0.64,0.52,1.35,0.41,1.75,0.4,0.0,2.6,-11.365406,26.068533,-2.9205637,6.339477,4.8779736
67533c6e7a2ac5f7e09af086,dae85a6a83f53215,Adrienna Jenkins,"5' 8""",145 lbs.,,,"Jul 22, 1981",19,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af084,a9da3158dd2c2b5a,Jack Jenkins,"5' 7""",145 lbs.,"68""",Switch,"Nov 03, 1993",13,3,0,4.83,0.6,2.92,0.61,2.12,0.69,0.76,0.0,48.484768,11.143057,16.046606,3.3185725,-6.8438535
67533c6e7a2ac5f7e09af083,814ff3018127e8fc,Ricky Glenn,"6' 0""",170 lbs.,"70""",Southpaw,"Apr 12, 1989",22,9,2,3.79,0.42,4.3,0.51,0.72,0.13,0.69,0.4,23.08089,-23.532135,4.1619415,-8.722453,-2.408908
67533c6e7a2ac5f7e09af07e,5ca158b1cc9cb242,Jason Godsey,"6' 2""",230 lbs.,,Orthodox,,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af08f,b71ce838b01f2cad,Rony Jason,"5' 7""",145 lbs.,"73""",Orthodox,"Mar 21, 1984",14,7,0,2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,4.641817,-2.7015183,0.24044614,-1.0903796,0.8068581
67533c6e7a2ac5f7e09af087,5e841bb3752b6e86,Bubba Jenkins,"5' 7""",145 lbs.,,,"Feb 05, 1988",11,4,0,2.41,0.37,1.58,0.67,7.23,0.68,1.0,0.0,20.717962,40.03564,8.77303,13.766303,1.1150771
67533c6e7a2ac5f7e09af07b,e86af30738a5452a,Jonny Goh,"5' 11""",155 lbs.,,,,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af08c,a9e260472d321361,Jasmine Jasudavicius,"5' 7""",125 lbs.,"68""",Orthodox,"Mar 01, 1989",12,3,0,3.7,0.44,3.81,0.51,2.5,0.43,0.75,0.6,39.246246,1.8430134,10.426752,0.535192,-4.249715
67533c6e7a2ac5f7e09af08a,304a21d0595e1a08,Justin Jaynes,"5' 7""",145 lbs.,"68""",Orthodox,"Aug 10, 1989",16,8,0,3.34,0.44,5.33,0.62,0.75,0.4,0.2,1.1,-7.2131643,7.6547914,4.632299,0.5003227,7.633118
67533c6e7a2ac5f7e09af08b,3d6749c4267da18f,Joanna Jedrzejczyk,"5' 6""",115 lbs.,"65""",Orthodox,"Aug 18, 1987",16,5,0,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,49.658222,-15.838722,14.156128,-10.21553,-5.9509144
67533c6e7a2ac5f7e09af088,02fc8f50f56eb307,Trent Jenkins,"6' 2""",185 lbs.,,,,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af08d,0e8744ded08ee5fb,Louis Jauregui,"5' 7""",170 lbs.,,,,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af089,ccdcb20370be62a3,Aaron Jeffery,"6' 2""",185 lbs.,"73""",Orthodox,"Nov 14, 1992",10,3,0,3.1,0.45,4.46,0.34,0.0,0.0,0.5,0.0,-7.5609255,-36.719425,-3.4545612,-11.625327,2.9885063
67533c6e7a2ac5f7e09af090,40cb680ae1cd331f,Yazmin Jauregui,"5' 3""",115 lbs.,"64""",Orthodox,"Feb 28, 1999",11,2,0,6.64,0.39,5.25,0.54,0.0,0.0,1.0,0.0,14.564587,-47.771263,4.2428713,-17.613186,-0.9877697
67533c6e7a2ac5f7e09af091,64959f90b6dd9759,Brock Jardine,"5' 11""",170 lbs.,,Orthodox,"Jul 10, 1985",12,6,0,1.06,0.3,3.34,0.56,0.0,0.0,0.14,0.8,-18.938917,-14.271835,-8.523795,-3.2454147,2.1994135
67533c6e7a2ac5f7e09af092,99d5cf1eda8b25c1,Gigo Jara,"5' 9""",145 lbs.,,,,6,9,0,2.26,0.57,2.71,0.51,0.0,0.0,0.66,0.0,-2.648177,-25.803196,-3.1608067,-8.56014,0.2123681
67533c6e7a2ac5f7e09af093,b9d0fd83bb8a147a,Keith Jardine,"6' 2""",185 lbs.,"76""",Orthodox,"Oct 31, 1975",17,11,2,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,32.187355,4.313079,8.287379,1.021678,-6.722133
67533c6e7a2ac5f7e09af094,805ad1801eb26abb,Jaime Jara,"6' 1""",205 lbs.,,Southpaw,"Aug 02, 1969",38,18,0,2.2,0.6,1.47,0.56,0.0,0.0,0.25,0.0,-22.961721,-17.479832,-4.0119505,-6.0962687,4.2474413
67533c6e7a2ac5f7e09af096,b59037262c8fe060,Ryan Janes,"6' 3""",185 lbs.,"76""",Orthodox,"Aug 22, 1981",10,3,0,7.69,0.48,5.53,0.59,0.35,1.0,0.58,0.0,56.650013,-14.274919,16.816437,-11.904563,-5.5147004
67533c6e7a2ac5f7e09af095,335ad945324c3a2e,Dave Jansen,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 21, 1979",20,4,0,2.94,0.33,3.67,0.58,2.79,0.28,0.38,0.9,-5.487615,12.272025,5.026891,3.1139424,6.787463
67533c6e7a2ac5f7e09af097,a34fecf2f4e5a317,Nate James,"6' 0""",185 lbs.,,,"May 29, 1978",14,8,1,1.33,0.42,2.67,0.28,0.0,0.0,0.44,0.0,-11.08287,-25.430237,-7.9183183,-9.188314,1.5080843
67533c6e7a2ac5f7e09af098,7dda2cf308f24a02,Virna Jandiroba,"5' 3""",115 lbs.,"64""",Orthodox,"May 30, 1988",21,3,0,2.12,0.38,2.73,0.57,2.29,0.34,0.73,1.7,10.554968,15.09771,0.28755355,6.2636952,-4.2132883
67533c6e7a2ac5f7e09af09b,e4277e87a789d687,Dustin Jacoby,"6' 3""",205 lbs.,"76""",Orthodox,"Apr 04, 1988",19,9,1,5.5,0.47,4.14,0.57,0.36,0.25,0.6,0.0,35.74619,-25.570265,11.121622,-10.782952,0.46742505
67533c6e7a2ac5f7e09af099,1ea8df62b3f8fea6,Justin James,"5' 10""",155 lbs.,,Orthodox,"Nov 08, 1976",13,7,0,1.34,0.36,2.68,0.5,0.0,0.0,0.5,1.6,-8.919135,-18.763052,-8.153613,-5.314356,0.14553687
67533c6e7a2ac5f7e09af09a,8f7380fb0916dc77,Josh Janousek,"5' 11""",185 lbs.,,Orthodox,"Sep 25, 1980",8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af0a7,4b4f6abdce986be6,Israel Giron,"5' 8""",155 lbs.,,,"Jan 16, 1974",19,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af0a3,ad32471f01e7b1a5,Jeremy Jackson,"5' 10""",170 lbs.,,Orthodox,"Sep 19, 1982",9,5,0,0.71,0.27,2.03,0.25,1.52,0.4,0.58,0.0,0.54414594,-0.25201583,-2.184984,0.9615217,-5.3098016
67533c6e7a2ac5f7e09af0ab,a58114c6dd0add64,Demetrius Gioulacos,"5' 11""",185 lbs.,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.82095,12.199006,-17.188972,5.014206,-12.192909
67533c6e7a2ac5f7e09af0a2,29af297d9f1de0f8,Damon Jackson,"5' 11""",155 lbs.,"71""",Switch,"Aug 08, 1988",23,8,1,2.96,0.42,3.47,0.49,2.3,0.32,0.37,1.2,-2.831277,11.898349,5.4545374,2.0532117,5.3546658
67533c6e7a2ac5f7e09af09e,ca8da445dfa82d56,Jason Jackson,"6' 1""",170 lbs.,"78""",Orthodox,"Oct 30, 1990",7,2,0,2.24,0.48,1.31,0.56,0.0,0.0,0.0,0.0,-28.267744,-25.18252,-6.443174,-3.94266,8.9816265
67533c6e7a2ac5f7e09af09c,46f557bd44da630e,Richard Jacobi,"6' 4""",260 lbs.,"75""",Orthodox,"Sep 28, 1993",6,1,1,0.88,0.44,3.94,0.51,3.28,1.0,1.0,0.0,32.906315,46.58389,7.837778,15.452474,-6.874632
67533c6e7a2ac5f7e09af0a0,cc1a8b4b38b92c6d,Montel Jackson,"5' 10""",135 lbs.,"75""",Southpaw,"Apr 24, 1992",14,2,0,3.39,0.53,1.42,0.63,3.41,0.71,0.69,0.3,32.929184,27.885756,9.097099,8.561467,-3.3398306
